REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,2025/01/01 00:05:00,6444.99,154.30,TRADE
QLD1,2025/01/01 00:10:00,6469.55,150.42,TRADE
QLD1,2025/01/01 00:15:00,6410.01,150.07,TRADE
QLD1,2025/01/01 00:20:00,6344.94,132.58,TRADE
QLD1,2025/01/01 00:25:00,6354.61,132.08,TRADE
QLD1,2025/01/01 00:30:00,6308.87,133.38,TRADE
QLD1,2025/01/01 00:35:00,6353.95,122.95,TRADE
QLD1,2025/01/01 00:40:00,6310.83,129.42,TRADE
QLD1,2025/01/01 00:45:00,6291.47,129.06,TRADE
QLD1,2025/01/01 00:50:00,6285.77,125.13,TRADE
QLD1,2025/01/01 00:55:00,6274.68,138.68,TRADE
QLD1,2025/01/01 01:00:00,6196.03,124.28,TRADE
QLD1,2025/01/01 01:05:00,6195,123.10,TRADE
QLD1,2025/01/01 01:10:00,6125.33,115.28,TRADE
QLD1,2025/01/01 01:15:00,6165.23,113.69,TRADE
QLD1,2025/01/01 01:20:00,6283.96,126.20,TRADE
QLD1,2025/01/01 01:25:00,6264.83,122.95,TRADE
QLD1,2025/01/01 01:30:00,6301.08,120.38,TRADE
QLD1,2025/01/01 01:35:00,6264.52,120.22,TRADE
QLD1,2025/01/01 01:40:00,6169.67,111.66,TRADE
QLD1,2025/01/01 01:45:00,6176.49,112.29,TRADE
QLD1,2025/01/01 01:50:00,6120.73,110.83,TRADE
QLD1,2025/01/01 01:55:00,6125.83,110.83,TRADE
QLD1,2025/01/01 02:00:00,6075.98,110.83,TRADE
QLD1,2025/01/01 02:05:00,6037.42,110.83,TRADE
QLD1,2025/01/01 02:10:00,6013.74,110.83,TRADE
QLD1,2025/01/01 02:15:00,6021.87,110.83,TRADE
QLD1,2025/01/01 02:20:00,6026.63,110.83,TRADE
QLD1,2025/01/01 02:25:00,5913.03,109.65,TRADE
QLD1,2025/01/01 02:30:00,5996.76,110.83,TRADE
QLD1,2025/01/01 02:35:00,5940.64,110.83,TRADE
QLD1,2025/01/01 02:40:00,5939.04,110.83,TRADE
QLD1,2025/01/01 02:45:00,5928.56,109.85,TRADE
QLD1,2025/01/01 02:50:00,5885.91,108.32,TRADE
QLD1,2025/01/01 02:55:00,5861.34,108.24,TRADE
QLD1,2025/01/01 03:00:00,5865.59,107.36,TRADE
QLD1,2025/01/01 03:05:00,5841.7,109.11,TRADE
QLD1,2025/01/01 03:10:00,5797.82,105.93,TRADE
QLD1,2025/01/01 03:15:00,5919.18,110.83,TRADE
QLD1,2025/01/01 03:20:00,5790.9,105.38,TRADE
QLD1,2025/01/01 03:25:00,5841.79,109.01,TRADE
QLD1,2025/01/01 03:30:00,5830.87,109.80,TRADE
QLD1,2025/01/01 03:35:00,5783.46,108.25,TRADE
QLD1,2025/01/01 03:40:00,5785.08,110.53,TRADE
QLD1,2025/01/01 03:45:00,5860.26,110.05,TRADE
QLD1,2025/01/01 03:50:00,5764.94,107.70,TRADE
QLD1,2025/01/01 03:55:00,5728.64,105.45,TRADE
QLD1,2025/01/01 04:00:00,5756.55,106.09,TRADE
QLD1,2025/01/01 04:05:00,5711.1,105.83,TRADE
QLD1,2025/01/01 04:10:00,5726.18,105.89,TRADE
QLD1,2025/01/01 04:15:00,5754.28,103.71,TRADE
QLD1,2025/01/01 04:20:00,5749.02,103.12,TRADE
QLD1,2025/01/01 04:25:00,5776.89,102.35,TRADE
QLD1,2025/01/01 04:30:00,5728.87,100.87,TRADE
QLD1,2025/01/01 04:35:00,5764.73,100.97,TRADE
QLD1,2025/01/01 04:40:00,5732.24,100.88,TRADE
QLD1,2025/01/01 04:45:00,5732.13,100.15,TRADE
QLD1,2025/01/01 04:50:00,5785.71,101.65,TRADE
QLD1,2025/01/01 04:55:00,5745.23,99.95,TRADE
QLD1,2025/01/01 05:00:00,5706.67,100.71,TRADE
QLD1,2025/01/01 05:05:00,5745.4,102.76,TRADE
QLD1,2025/01/01 05:10:00,5750.78,103.57,TRADE
QLD1,2025/01/01 05:15:00,5756.71,103.27,TRADE
QLD1,2025/01/01 05:20:00,5761.69,103.23,TRADE
QLD1,2025/01/01 05:25:00,5711.33,99.75,TRADE
QLD1,2025/01/01 05:30:00,5682.32,89.73,TRADE
QLD1,2025/01/01 05:35:00,5682.22,87.30,TRADE
QLD1,2025/01/01 05:40:00,5591.67,86.63,TRADE
QLD1,2025/01/01 05:45:00,5570.67,79.86,TRADE
QLD1,2025/01/01 05:50:00,5573.23,77.73,TRADE
QLD1,2025/01/01 05:55:00,5497.18,55.75,TRADE
QLD1,2025/01/01 06:00:00,5427.17,55.75,TRADE
QLD1,2025/01/01 06:05:00,5339.09,20.53,TRADE
QLD1,2025/01/01 06:10:00,5405.7,44.95,TRADE
QLD1,2025/01/01 06:15:00,5333,13.02,TRADE
QLD1,2025/01/01 06:20:00,5319.3,-15.38,TRADE
QLD1,2025/01/01 06:25:00,5271.31,-18.89,TRADE
QLD1,2025/01/01 06:30:00,5213.17,-18.89,TRADE
QLD1,2025/01/01 06:35:00,5174.9,-18.89,TRADE
QLD1,2025/01/01 06:40:00,5186.21,-18.89,TRADE
QLD1,2025/01/01 06:45:00,5135.69,20,TRADE
QLD1,2025/01/01 06:50:00,5084.03,-25,TRADE
QLD1,2025/01/01 06:55:00,5134,-29.42,TRADE
QLD1,2025/01/01 07:00:00,5021.64,-25.76,TRADE
QLD1,2025/01/01 07:05:00,5030.55,-25,TRADE
QLD1,2025/01/01 07:10:00,5005.41,-21.91,TRADE
QLD1,2025/01/01 07:15:00,4932.39,-31,TRADE
QLD1,2025/01/01 07:20:00,4921.44,-31,TRADE
QLD1,2025/01/01 07:25:00,4924.45,-31.20,TRADE
QLD1,2025/01/01 07:30:00,4936.34,-31,TRADE
QLD1,2025/01/01 07:35:00,4797.39,-25.92,TRADE
QLD1,2025/01/01 07:40:00,4828.91,-30.75,TRADE
QLD1,2025/01/01 07:45:00,4772.8,-30.72,TRADE
QLD1,2025/01/01 07:50:00,4761.7,-30.53,TRADE
QLD1,2025/01/01 07:55:00,4746.11,-30.74,TRADE
QLD1,2025/01/01 08:00:00,4735.37,-31,TRADE
QLD1,2025/01/01 08:05:00,4662.74,-27.73,TRADE
QLD1,2025/01/01 08:10:00,4689.19,-31,TRADE
QLD1,2025/01/01 08:15:00,4799.15,20.99,TRADE
QLD1,2025/01/01 08:20:00,4764.75,20.99,TRADE
QLD1,2025/01/01 08:25:00,4823.34,-27.73,TRADE
QLD1,2025/01/01 08:30:00,4875.57,34.75,TRADE
QLD1,2025/01/01 08:35:00,4851.65,-25,TRADE
QLD1,2025/01/01 08:40:00,4814.45,-25,TRADE
QLD1,2025/01/01 08:45:00,4816.53,-34.95,TRADE
QLD1,2025/01/01 08:50:00,4806.99,-34.14,TRADE
QLD1,2025/01/01 08:55:00,4805.86,-32.95,TRADE
QLD1,2025/01/01 09:00:00,4799.04,-33.54,TRADE
QLD1,2025/01/01 09:05:00,4756.64,-33.71,TRADE
QLD1,2025/01/01 09:10:00,4684.96,-32.64,TRADE
QLD1,2025/01/01 09:15:00,4707.87,-34.14,TRADE
QLD1,2025/01/01 09:20:00,4663.62,-32.02,TRADE
