REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
TAS1,2025/03/01 00:05:00,1025.53,140.02,TRADE
TAS1,2025/03/01 00:10:00,1033.57,120.08,TRADE
TAS1,2025/03/01 00:15:00,1033.05,120.08,TRADE
TAS1,2025/03/01 00:20:00,1031.68,120.08,TRADE
TAS1,2025/03/01 00:25:00,1015.74,120.06,TRADE
TAS1,2025/03/01 00:30:00,1014.22,119.55,TRADE
TAS1,2025/03/01 00:35:00,1006.44,120.08,TRADE
TAS1,2025/03/01 00:40:00,1021.32,120.08,TRADE
TAS1,2025/03/01 00:45:00,1017.54,120.08,TRADE
TAS1,2025/03/01 00:50:00,1010.63,120.08,TRADE
TAS1,2025/03/01 00:55:00,985.1,120.08,TRADE
TAS1,2025/03/01 01:00:00,982.75,120.08,TRADE
TAS1,2025/03/01 01:05:00,980.22,131.99,TRADE
TAS1,2025/03/01 01:10:00,983.78,129.95,TRADE
TAS1,2025/03/01 01:15:00,981.1,140.12,TRADE
TAS1,2025/03/01 01:20:00,983.54,144.95,TRADE
TAS1,2025/03/01 01:25:00,1010.5,123.95,TRADE
TAS1,2025/03/01 01:30:00,1014.34,152.34,TRADE
TAS1,2025/03/01 01:35:00,998.63,145.13,TRADE
TAS1,2025/03/01 01:40:00,962.82,138.30,TRADE
TAS1,2025/03/01 01:45:00,927.5,140.12,TRADE
TAS1,2025/03/01 01:50:00,920.87,123.22,TRADE
TAS1,2025/03/01 01:55:00,916.61,120.12,TRADE
TAS1,2025/03/01 02:00:00,920.97,120.12,TRADE
TAS1,2025/03/01 02:05:00,914.45,120.12,TRADE
TAS1,2025/03/01 02:10:00,909.44,120.12,TRADE
TAS1,2025/03/01 02:15:00,899.97,120.12,TRADE
TAS1,2025/03/01 02:20:00,896.86,120.12,TRADE
TAS1,2025/03/01 02:25:00,895.51,122.54,TRADE
TAS1,2025/03/01 02:30:00,901.72,120.08,TRADE
TAS1,2025/03/01 02:35:00,892.18,125.43,TRADE
TAS1,2025/03/01 02:40:00,891.23,120.08,TRADE
TAS1,2025/03/01 02:45:00,893.96,120.08,TRADE
TAS1,2025/03/01 02:50:00,894.24,120.08,TRADE
TAS1,2025/03/01 02:55:00,912.01,120.08,TRADE
TAS1,2025/03/01 03:00:00,920.81,120.08,TRADE
TAS1,2025/03/01 03:05:00,920.11,120.08,TRADE
TAS1,2025/03/01 03:10:00,918.29,120.08,TRADE
TAS1,2025/03/01 03:15:00,939.09,120.08,TRADE
TAS1,2025/03/01 03:20:00,957.81,120.08,TRADE
TAS1,2025/03/01 03:25:00,971.07,120.08,TRADE
TAS1,2025/03/01 03:30:00,971.63,120.08,TRADE
TAS1,2025/03/01 03:35:00,966.22,120.80,TRADE
TAS1,2025/03/01 03:40:00,973.29,120.08,TRADE
TAS1,2025/03/01 03:45:00,971.99,120.08,TRADE
TAS1,2025/03/01 03:50:00,976.34,140.02,TRADE
TAS1,2025/03/01 03:55:00,980.65,138.25,TRADE
TAS1,2025/03/01 04:00:00,982.54,124.46,TRADE
TAS1,2025/03/01 04:05:00,979.85,120.08,TRADE
TAS1,2025/03/01 04:10:00,965.4,120.08,TRADE
TAS1,2025/03/01 04:15:00,973.96,120.08,TRADE
TAS1,2025/03/01 04:20:00,970.54,120.80,TRADE
TAS1,2025/03/01 04:25:00,990.41,140.07,TRADE
TAS1,2025/03/01 04:30:00,971.53,120.99,TRADE
TAS1,2025/03/01 04:35:00,941.58,120.08,TRADE
