REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
TAS1,2025/10/01 00:05:00,897.18,0.20,TRADE
TAS1,2025/10/01 00:10:00,893.51,0.20,TRADE
TAS1,2025/10/01 00:15:00,894.66,0.20,TRADE
TAS1,2025/10/01 00:20:00,891.69,0.20,TRADE
TAS1,2025/10/01 00:25:00,885.38,0.20,TRADE
TAS1,2025/10/01 00:30:00,886.42,0.20,TRADE
TAS1,2025/10/01 00:35:00,878.09,0.12,TRADE
TAS1,2025/10/01 00:40:00,874.84,0.12,TRADE
TAS1,2025/10/01 00:45:00,870.34,0.12,TRADE
TAS1,2025/10/01 00:50:00,873.73,0.12,TRADE
TAS1,2025/10/01 00:55:00,874.55,0.20,TRADE
TAS1,2025/10/01 01:00:00,878.39,0.20,TRADE
TAS1,2025/10/01 01:05:00,874.12,0.14,TRADE
TAS1,2025/10/01 01:10:00,873.87,0.12,TRADE
TAS1,2025/10/01 01:15:00,876.09,0.12,TRADE
TAS1,2025/10/01 01:20:00,871.5,0.12,TRADE
TAS1,2025/10/01 01:25:00,873.45,0.12,TRADE
TAS1,2025/10/01 01:30:00,871.85,0.10,TRADE
TAS1,2025/10/01 01:35:00,872.23,0.20,TRADE
TAS1,2025/10/01 01:40:00,873.68,0.12,TRADE
TAS1,2025/10/01 01:45:00,874.71,0.12,TRADE
TAS1,2025/10/01 01:50:00,872.58,0.12,TRADE
TAS1,2025/10/01 01:55:00,877.89,0.12,TRADE
TAS1,2025/10/01 02:00:00,872.04,0.12,TRADE
TAS1,2025/10/01 02:05:00,875.17,0.12,TRADE
TAS1,2025/10/01 02:10:00,875.62,0.12,TRADE
TAS1,2025/10/01 02:15:00,874.01,0.12,TRADE
TAS1,2025/10/01 02:20:00,883.19,0.13,TRADE
TAS1,2025/10/01 02:25:00,875.76,0.12,TRADE
TAS1,2025/10/01 02:30:00,884.98,0.14,TRADE
TAS1,2025/10/01 02:35:00,885.04,0.14,TRADE
TAS1,2025/10/01 02:40:00,905.66,0.18,TRADE
TAS1,2025/10/01 02:45:00,895.7,0.18,TRADE
TAS1,2025/10/01 02:50:00,902.63,0.18,TRADE
