REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,2025/10/01 00:05:00,5920.4,67.30,TRADE
QLD1,2025/10/01 00:10:00,5928.01,54.96,TRADE
QLD1,2025/10/01 00:15:00,5904.2,73.95,TRADE
QLD1,2025/10/01 00:20:00,5857.32,63.60,TRADE
QLD1,2025/10/01 00:25:00,5842.17,54.96,TRADE
QLD1,2025/10/01 00:30:00,5788.06,54.96,TRADE
QLD1,2025/10/01 00:35:00,5725.62,54.96,TRADE
QLD1,2025/10/01 00:40:00,5705.48,54.96,TRADE
QLD1,2025/10/01 00:45:00,5722.42,56.11,TRADE
QLD1,2025/10/01 00:50:00,5691.34,61.18,TRADE
QLD1,2025/10/01 00:55:00,5638.25,54.76,TRADE
QLD1,2025/10/01 01:00:00,5651.37,54.96,TRADE
QLD1,2025/10/01 01:05:00,5669.35,54.96,TRADE
QLD1,2025/10/01 01:10:00,5606.2,54.96,TRADE
QLD1,2025/10/01 01:15:00,5644.45,54.76,TRADE
QLD1,2025/10/01 01:20:00,5641.3,54.85,TRADE
QLD1,2025/10/01 01:25:00,5662.35,54.96,TRADE
QLD1,2025/10/01 01:30:00,5596.15,54.73,TRADE
QLD1,2025/10/01 01:35:00,5552.56,54.73,TRADE
QLD1,2025/10/01 01:40:00,5548.13,54.73,TRADE
QLD1,2025/10/01 01:45:00,5568.32,54.73,TRADE
QLD1,2025/10/01 01:50:00,5559.64,54.73,TRADE
QLD1,2025/10/01 01:55:00,5566.16,54.73,TRADE
QLD1,2025/10/01 02:00:00,5572.78,47.95,TRADE
QLD1,2025/10/01 02:05:00,5540.87,54.73,TRADE
QLD1,2025/10/01 02:10:00,5528.66,54.96,TRADE
QLD1,2025/10/01 02:15:00,5575.78,54.73,TRADE
QLD1,2025/10/01 02:20:00,5524.53,49.53,TRADE
QLD1,2025/10/01 02:25:00,5543.1,44.94,TRADE
QLD1,2025/10/01 02:30:00,5504.17,44.94,TRADE
QLD1,2025/10/01 02:35:00,5518.8,45,TRADE
QLD1,2025/10/01 02:40:00,5471.32,44.94,TRADE
QLD1,2025/10/01 02:45:00,5483.78,44.94,TRADE
QLD1,2025/10/01 02:50:00,5447.71,44.94,TRADE
QLD1,2025/10/01 02:55:00,5499.29,44.94,TRADE
QLD1,2025/10/01 03:00:00,5527.53,44.94,TRADE
QLD1,2025/10/01 03:05:00,5466.57,39.52,TRADE
QLD1,2025/10/01 03:10:00,5490.74,44.94,TRADE
QLD1,2025/10/01 03:15:00,5479.68,42.03,TRADE
QLD1,2025/10/01 03:20:00,5540.91,54.53,TRADE
QLD1,2025/10/01 03:25:00,5500.69,42.84,TRADE
QLD1,2025/10/01 03:30:00,5547.79,47.79,TRADE
QLD1,2025/10/01 03:35:00,5519.22,47.77,TRADE
QLD1,2025/10/01 03:40:00,5527.74,50.19,TRADE
QLD1,2025/10/01 03:45:00,5516.72,54.53,TRADE
QLD1,2025/10/01 03:50:00,5500.78,46.86,TRADE
QLD1,2025/10/01 03:55:00,5538.23,54.96,TRADE
QLD1,2025/10/01 04:00:00,5536.82,54.76,TRADE
QLD1,2025/10/01 04:05:00,5576.39,54.76,TRADE
QLD1,2025/10/01 04:10:00,5558.83,54.76,TRADE
QLD1,2025/10/01 04:15:00,5587.08,54.96,TRADE
QLD1,2025/10/01 04:20:00,5582.47,54.96,TRADE
QLD1,2025/10/01 04:25:00,5595.91,54.96,TRADE
QLD1,2025/10/01 04:30:00,5566.98,54.96,TRADE
QLD1,2025/10/01 04:35:00,5603.17,54.96,TRADE
QLD1,2025/10/01 04:40:00,5625.32,56.17,TRADE
QLD1,2025/10/01 04:45:00,5686.36,65.29,TRADE
QLD1,2025/10/01 04:50:00,5731.44,65.50,TRADE
QLD1,2025/10/01 04:55:00,5734.68,65.57,TRADE
QLD1,2025/10/01 05:00:00,5753.52,65.54,TRADE
QLD1,2025/10/01 05:05:00,5746.17,57.09,TRADE
QLD1,2025/10/01 05:10:00,5811.33,76.83,TRADE
QLD1,2025/10/01 05:15:00,5871.76,79.73,TRADE
QLD1,2025/10/01 05:20:00,5889.15,57.54,TRADE
QLD1,2025/10/01 05:25:00,5835.15,57.46,TRADE
QLD1,2025/10/01 05:30:00,5873,57.59,TRADE
QLD1,2025/10/01 05:35:00,5908.78,76.83,TRADE
QLD1,2025/10/01 05:40:00,5934.17,73.65,TRADE
QLD1,2025/10/01 05:45:00,5886.14,76.83,TRADE
QLD1,2025/10/01 05:50:00,5971.92,73.65,TRADE
QLD1,2025/10/01 05:55:00,5970.37,76.83,TRADE
QLD1,2025/10/01 06:00:00,5975.65,88.73,TRADE
QLD1,2025/10/01 06:05:00,5969.74,76.83,TRADE
QLD1,2025/10/01 06:10:00,6005.43,76.83,TRADE
QLD1,2025/10/01 06:15:00,6076.52,76.83,TRADE
QLD1,2025/10/01 06:20:00,6137.64,76.83,TRADE
QLD1,2025/10/01 06:25:00,6013.68,73.65,TRADE
QLD1,2025/10/01 06:30:00,6120.45,73.95,TRADE
QLD1,2025/10/01 06:35:00,6109.02,76.83,TRADE
QLD1,2025/10/01 06:40:00,6183.57,76.83,TRADE
QLD1,2025/10/01 06:45:00,6127.67,73.95,TRADE
QLD1,2025/10/01 06:50:00,6150.93,54.73,TRADE
QLD1,2025/10/01 06:55:00,6045.53,-8.40,TRADE
QLD1,2025/10/01 07:00:00,6078.75,-6.95,TRADE
QLD1,2025/10/01 07:05:00,6014.38,13.41,TRADE
QLD1,2025/10/01 07:10:00,5982.92,29.96,TRADE
QLD1,2025/10/01 07:15:00,6043.58,-10.01,TRADE
QLD1,2025/10/01 07:20:00,5975.63,-0.01,TRADE
QLD1,2025/10/01 07:25:00,5953.62,55,TRADE
QLD1,2025/10/01 07:30:00,6001.34,54.96,TRADE
QLD1,2025/10/01 07:35:00,5849.38,54.73,TRADE
