REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,2025/04/01 00:05:00,6357.01,62.74,TRADE
QLD1,2025/04/01 00:10:00,6301.79,62.32,TRADE
QLD1,2025/04/01 00:15:00,6276.89,62.64,TRADE
QLD1,2025/04/01 00:20:00,6319.24,63.04,TRADE
QLD1,2025/04/01 00:25:00,6199.05,61.74,TRADE
QLD1,2025/04/01 00:30:00,6212.56,62.09,TRADE
QLD1,2025/04/01 00:35:00,6237.81,62.10,TRADE
QLD1,2025/04/01 00:40:00,6205.05,62.47,TRADE
QLD1,2025/04/01 00:45:00,6144.76,60.88,TRADE
QLD1,2025/04/01 00:50:00,6138.17,60.88,TRADE
QLD1,2025/04/01 00:55:00,6141.32,60.88,TRADE
QLD1,2025/04/01 01:00:00,6088.61,60.88,TRADE
QLD1,2025/04/01 01:05:00,6077.53,54.76,TRADE
QLD1,2025/04/01 01:10:00,6047.56,60.88,TRADE
QLD1,2025/04/01 01:15:00,6047.45,60.39,TRADE
QLD1,2025/04/01 01:20:00,6037.5,60.88,TRADE
QLD1,2025/04/01 01:25:00,6021.16,57.73,TRADE
QLD1,2025/04/01 01:30:00,6073.37,60.88,TRADE
QLD1,2025/04/01 01:35:00,6029.1,60.88,TRADE
QLD1,2025/04/01 01:40:00,5987.62,60.96,TRADE
QLD1,2025/04/01 01:45:00,6005.19,60.88,TRADE
QLD1,2025/04/01 01:50:00,5999.26,60.88,TRADE
QLD1,2025/04/01 01:55:00,5966.46,57.73,TRADE
QLD1,2025/04/01 02:00:00,5998.31,60.88,TRADE
QLD1,2025/04/01 02:05:00,5959.36,57.73,TRADE
QLD1,2025/04/01 02:10:00,5951.85,54.76,TRADE
QLD1,2025/04/01 02:15:00,5987.93,60.88,TRADE
QLD1,2025/04/01 02:20:00,5948.8,60.88,TRADE
QLD1,2025/04/01 02:25:00,5943.73,57.73,TRADE
QLD1,2025/04/01 02:30:00,5920.21,61.35,TRADE
QLD1,2025/04/01 02:35:00,5890.56,61.13,TRADE
QLD1,2025/04/01 02:40:00,5931.43,60.88,TRADE
QLD1,2025/04/01 02:45:00,5921.19,60.88,TRADE
QLD1,2025/04/01 02:50:00,5867.44,60.88,TRADE
QLD1,2025/04/01 02:55:00,5889.68,60.88,TRADE
QLD1,2025/04/01 03:00:00,5948.69,60.88,TRADE
QLD1,2025/04/01 03:05:00,5907.89,60.77,TRADE
QLD1,2025/04/01 03:10:00,5907.54,60.79,TRADE
QLD1,2025/04/01 03:15:00,5876.62,54.76,TRADE
QLD1,2025/04/01 03:20:00,5874.03,60.88,TRADE
QLD1,2025/04/01 03:25:00,5861.33,57.73,TRADE
QLD1,2025/04/01 03:30:00,5896.03,60.88,TRADE
QLD1,2025/04/01 03:35:00,5903.93,60.88,TRADE
QLD1,2025/04/01 03:40:00,5942.75,75.63,TRADE
QLD1,2025/04/01 03:45:00,5879.94,57.73,TRADE
QLD1,2025/04/01 03:50:00,5882.54,60.09,TRADE
QLD1,2025/04/01 03:55:00,5884.28,60.07,TRADE
QLD1,2025/04/01 04:00:00,5901.79,60.17,TRADE
QLD1,2025/04/01 04:05:00,5889.75,54.76,TRADE
QLD1,2025/04/01 04:10:00,5898.71,54.76,TRADE
QLD1,2025/04/01 04:15:00,5901.51,54.76,TRADE
QLD1,2025/04/01 04:20:00,5969.08,59.91,TRADE
QLD1,2025/04/01 04:25:00,5947.18,59.54,TRADE
QLD1,2025/04/01 04:30:00,5990.81,59.97,TRADE
QLD1,2025/04/01 04:35:00,6001.99,54.76,TRADE
QLD1,2025/04/01 04:40:00,6017.07,54.76,TRADE
QLD1,2025/04/01 04:45:00,6056.27,72.75,TRADE
QLD1,2025/04/01 04:50:00,6110.13,72.75,TRADE
QLD1,2025/04/01 04:55:00,6088.05,72.75,TRADE
QLD1,2025/04/01 05:00:00,6115.78,72.75,TRADE
QLD1,2025/04/01 05:05:00,6140.48,60.88,TRADE
QLD1,2025/04/01 05:10:00,6184.56,75.63,TRADE
QLD1,2025/04/01 05:15:00,6286.27,78.18,TRADE
QLD1,2025/04/01 05:20:00,6238.19,77.25,TRADE
QLD1,2025/04/01 05:25:00,6320.71,84.45,TRADE
QLD1,2025/04/01 05:30:00,6391.97,94.48,TRADE
QLD1,2025/04/01 05:35:00,6451.41,90.83,TRADE
QLD1,2025/04/01 05:40:00,6434.67,95.73,TRADE
QLD1,2025/04/01 05:45:00,6507.28,98.45,TRADE
QLD1,2025/04/01 05:50:00,6496.06,97.73,TRADE
QLD1,2025/04/01 05:55:00,6540.76,98.83,TRADE
QLD1,2025/04/01 06:00:00,6564.84,98.45,TRADE
QLD1,2025/04/01 06:05:00,6623.67,92.83,TRADE
QLD1,2025/04/01 06:10:00,6719.57,98.83,TRADE
QLD1,2025/04/01 06:15:00,6734.02,98.83,TRADE
QLD1,2025/04/01 06:20:00,6780.22,106.12,TRADE
QLD1,2025/04/01 06:25:00,6836.89,143.53,TRADE
QLD1,2025/04/01 06:30:00,6787.21,107.35,TRADE
QLD1,2025/04/01 06:35:00,6910.89,147.73,TRADE
QLD1,2025/04/01 06:40:00,6817.37,143.53,TRADE
QLD1,2025/04/01 06:45:00,6842.16,137.90,TRADE
QLD1,2025/04/01 06:50:00,6806.5,109.53,TRADE
QLD1,2025/04/01 06:55:00,6838.9,99.02,TRADE
QLD1,2025/04/01 07:00:00,6936.31,100.25,TRADE
QLD1,2025/04/01 07:05:00,6857.54,106.30,TRADE
QLD1,2025/04/01 07:10:00,6934.52,103.26,TRADE
QLD1,2025/04/01 07:15:00,6956.98,94.81,TRADE
QLD1,2025/04/01 07:20:00,6978.27,93.87,TRADE
QLD1,2025/04/01 07:25:00,6989.28,92.70,TRADE
QLD1,2025/04/01 07:30:00,7028.63,84.45,TRADE
QLD1,2025/04/01 07:35:00,7080.1,84.45,TRADE
QLD1,2025/04/01 07:40:00,6999.15,75.63,TRADE
QLD1,2025/04/01 07:45:00,6998.35,66.38,TRADE
QLD1,2025/04/01 07:50:00,7000.32,60.88,TRADE
QLD1,2025/04/01 07:55:00,6939.61,67.85,TRADE
QLD1,2025/04/01 08:00:00,6863.87,44.94,TRADE
QLD1,2025/04/01 08:05:00,6911.2,35.77,TRADE
QLD1,2025/04/01 08:10:00,6929.08,54.76,TRADE
QLD1,2025/04/01 08:15:00,6861.77,77.53,TRADE
QLD1,2025/04/01 08:20:00,6843.45,77.53,TRADE
QLD1,2025/04/01 08:25:00,6852.17,77.53,TRADE
QLD1,2025/04/01 08:30:00,6781.59,68.22,TRADE
QLD1,2025/04/01 08:35:00,6727.66,60.88,TRADE
QLD1,2025/04/01 08:40:00,6673.13,44.94,TRADE
QLD1,2025/04/01 08:45:00,6583.43,54.76,TRADE
QLD1,2025/04/01 08:50:00,6570.38,44.94,TRADE
QLD1,2025/04/01 08:55:00,6481.03,0,TRADE
QLD1,2025/04/01 09:00:00,6465.15,49.94,TRADE
QLD1,2025/04/01 09:05:00,6500.44,54.76,TRADE
QLD1,2025/04/01 09:10:00,6488.73,84.45,TRADE
QLD1,2025/04/01 09:15:00,6506.28,60.88,TRADE
QLD1,2025/04/01 09:20:00,6566.41,64.56,TRADE
QLD1,2025/04/01 09:25:00,6564.17,65.28,TRADE
QLD1,2025/04/01 09:30:00,6457.19,83.73,TRADE
QLD1,2025/04/01 09:35:00,6479.37,72.75,TRADE
