REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
TAS1,2025/06/01 00:05:00,1172.72,140.11,TRADE
TAS1,2025/06/01 00:10:00,1164.77,140.20,TRADE
TAS1,2025/06/01 00:15:00,1169.66,145,TRADE
TAS1,2025/06/01 00:20:00,1169.35,145.41,TRADE
TAS1,2025/06/01 00:25:00,1165.55,150.24,TRADE
TAS1,2025/06/01 00:30:00,1162.36,144.34,TRADE
TAS1,2025/06/01 00:35:00,1160.82,150.24,TRADE
TAS1,2025/06/01 00:40:00,1162.94,150.24,TRADE
TAS1,2025/06/01 00:45:00,1156.87,150.24,TRADE
TAS1,2025/06/01 00:50:00,1153.25,150.24,TRADE
TAS1,2025/06/01 00:55:00,1151.76,150.24,TRADE
TAS1,2025/06/01 01:00:00,1151.79,140.12,TRADE
TAS1,2025/06/01 01:05:00,1148.38,150.24,TRADE
TAS1,2025/06/01 01:10:00,1150.1,143.88,TRADE
TAS1,2025/06/01 01:15:00,1143.96,150.24,TRADE
TAS1,2025/06/01 01:20:00,1139.99,140.08,TRADE
TAS1,2025/06/01 01:25:00,1138.89,140.08,TRADE
TAS1,2025/06/01 01:30:00,1139.13,140.08,TRADE
TAS1,2025/06/01 01:35:00,1145.25,150.24,TRADE
TAS1,2025/06/01 01:40:00,1149.43,150.24,TRADE
TAS1,2025/06/01 01:45:00,1138.82,150.25,TRADE
TAS1,2025/06/01 01:50:00,1138.08,150.25,TRADE
TAS1,2025/06/01 01:55:00,1135.64,150.24,TRADE
TAS1,2025/06/01 02:00:00,1134.98,150.24,TRADE
TAS1,2025/06/01 02:05:00,1133.02,120.23,TRADE
TAS1,2025/06/01 02:10:00,1132.42,120.23,TRADE
TAS1,2025/06/01 02:15:00,1142.32,120.23,TRADE
TAS1,2025/06/01 02:20:00,1131.68,120.23,TRADE
TAS1,2025/06/01 02:25:00,1125.21,120.23,TRADE
TAS1,2025/06/01 02:30:00,1122.1,120.23,TRADE
TAS1,2025/06/01 02:35:00,1133.6,120.23,TRADE
TAS1,2025/06/01 02:40:00,1134.38,120.23,TRADE
TAS1,2025/06/01 02:45:00,1134.42,120.23,TRADE
TAS1,2025/06/01 02:50:00,1131.09,120.23,TRADE
TAS1,2025/06/01 02:55:00,1129.74,120.23,TRADE
TAS1,2025/06/01 03:00:00,1123.87,61.13,TRADE
TAS1,2025/06/01 03:05:00,1124.53,120.23,TRADE
TAS1,2025/06/01 03:10:00,1125.93,120.23,TRADE
TAS1,2025/06/01 03:15:00,1122.42,120.23,TRADE
TAS1,2025/06/01 03:20:00,1130.71,120.23,TRADE
TAS1,2025/06/01 03:25:00,1121.9,120.23,TRADE
TAS1,2025/06/01 03:30:00,1132.31,120.23,TRADE
TAS1,2025/06/01 03:35:00,1128.88,120.23,TRADE
