REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,2025/06/01 00:05:00,5631.33,114.84,TRADE
QLD1,2025/06/01 00:10:00,5678.1,117.12,TRADE
QLD1,2025/06/01 00:15:00,5627.66,118.88,TRADE
QLD1,2025/06/01 00:20:00,5635.45,120.94,TRADE
QLD1,2025/06/01 00:25:00,5637.92,126.24,TRADE
QLD1,2025/06/01 00:30:00,5644.05,118.12,TRADE
QLD1,2025/06/01 00:35:00,5661.36,127.32,TRADE
QLD1,2025/06/01 00:40:00,5592.45,126.69,TRADE
QLD1,2025/06/01 00:45:00,5658.47,128.25,TRADE
QLD1,2025/06/01 00:50:00,5547.55,122.33,TRADE
QLD1,2025/06/01 00:55:00,5564,123.37,TRADE
QLD1,2025/06/01 01:00:00,5507.52,112.53,TRADE
QLD1,2025/06/01 01:05:00,5480.47,117.12,TRADE
QLD1,2025/06/01 01:10:00,5472.39,114.84,TRADE
QLD1,2025/06/01 01:15:00,5520.64,124.97,TRADE
QLD1,2025/06/01 01:20:00,5497.57,112.74,TRADE
QLD1,2025/06/01 01:25:00,5455.89,100.75,TRADE
QLD1,2025/06/01 01:30:00,5468.56,96.83,TRADE
QLD1,2025/06/01 01:35:00,5448.8,100.75,TRADE
QLD1,2025/06/01 01:40:00,5420.55,100.83,TRADE
QLD1,2025/06/01 01:45:00,5450.75,100.75,TRADE
QLD1,2025/06/01 01:50:00,5405.93,77.45,TRADE
QLD1,2025/06/01 01:55:00,5332.61,77.41,TRADE
QLD1,2025/06/01 02:00:00,5330.1,75.45,TRADE
QLD1,2025/06/01 02:05:00,5324.27,77.45,TRADE
QLD1,2025/06/01 02:10:00,5395.28,83.73,TRADE
QLD1,2025/06/01 02:15:00,5378.38,83.45,TRADE
QLD1,2025/06/01 02:20:00,5395.63,80.34,TRADE
QLD1,2025/06/01 02:25:00,5372.28,77.45,TRADE
QLD1,2025/06/01 02:30:00,5324.75,73.62,TRADE
QLD1,2025/06/01 02:35:00,5341.57,77.45,TRADE
QLD1,2025/06/01 02:40:00,5311.74,73.82,TRADE
QLD1,2025/06/01 02:45:00,5275.42,72.07,TRADE
QLD1,2025/06/01 02:50:00,5287.37,73.07,TRADE
QLD1,2025/06/01 02:55:00,5272.44,72.61,TRADE
QLD1,2025/06/01 03:00:00,5237.98,71.60,TRADE
QLD1,2025/06/01 03:05:00,5266.71,75.03,TRADE
QLD1,2025/06/01 03:10:00,5352.65,79.99,TRADE
QLD1,2025/06/01 03:15:00,5272.16,75.45,TRADE
QLD1,2025/06/01 03:20:00,5302.2,75.45,TRADE
